Item Name,Item ID,Item meta,Has NBT,Display Name
appliedenergistics2:item.ItemMultiMaterial,4354,10,false,Чистый кристалл истинного кварца
appliedenergistics2:item.ItemMultiMaterial,4354,12,false,Чистый изменчивый кристалл
appliedenergistics2:item.ItemMultiMaterial,4354,11,false,Чистый кристалл кварца Нижнего мира
appliedenergistics2:item.ItemMultiMaterial,4354,48,false,Квантовая запутанная сингулярность
appliedenergistics2:item.ItemMultiMaterial,4354,19,false,Кремниевый пресс для высекателя
appliedenergistics2:item.ItemMultiMaterial,4354,20,false,Отпечатанный кремний
appliedenergistics2:item.ItemMultiMaterial,4354,47,false,Сингулярность
appliedenergistics2:item.ItemMultiMaterial,4354,45,false,Пыль небесного камня
appliedenergistics2:item.ItemMultiMaterial,4354,41,false,Беспроводной приёмник
appliedenergistics2:item.ItemMultiMaterial,4354,42,false,Беспроводной усилитель
appliedenergistics2:item.ItemMultiMaterial,4354,40,false,Деревянная шестерня
appliedenergistics2:item.ItemMultiPart,4355,300,false,МЭ плоскость истребления
appliedenergistics2:item.ItemMultiPart,4355,120,false,Кабельный якорь
appliedenergistics2:item.ItemMultiPart,4355,20,false,МЭ закрытый кабель - Белый
appliedenergistics2:item.ItemMultiPart,4355,21,false,МЭ закрытый кабель - Оранжевый
appliedenergistics2:item.ItemMultiPart,4355,22,false,МЭ закрытый кабель - Сиреневый
appliedenergistics2:item.ItemMultiPart,4355,23,false,МЭ закрытый кабель - Светло-синий
appliedenergistics2:item.ItemMultiPart,4355,24,false,МЭ закрытый кабель - Жёлтый
appliedenergistics2:item.ItemMultiPart,4355,25,false,МЭ закрытый кабель - Лаймовый
appliedenergistics2:item.ItemMultiPart,4355,26,false,МЭ закрытый кабель - Розовый
appliedenergistics2:item.ItemMultiPart,4355,27,false,МЭ закрытый кабель - Серый
appliedenergistics2:item.ItemMultiPart,4355,28,false,МЭ закрытый кабель - Светло-серый
appliedenergistics2:item.ItemMultiPart,4355,29,false,МЭ закрытый кабель - Бирюзовый
appliedenergistics2:item.ItemMultiPart,4355,30,false,МЭ закрытый кабель - Фиолетовый
appliedenergistics2:item.ItemMultiPart,4355,31,false,МЭ закрытый кабель - Синий
appliedenergistics2:item.ItemMultiPart,4355,32,false,МЭ закрытый кабель - Коричневый
appliedenergistics2:item.ItemMultiPart,4355,33,false,МЭ закрытый кабель - Зелёный
appliedenergistics2:item.ItemMultiPart,4355,34,false,МЭ закрытый кабель - Красный
appliedenergistics2:item.ItemMultiPart,4355,35,false,МЭ закрытый кабель - Чёрный
appliedenergistics2:item.ItemMultiPart,4355,36,false,МЭ закрытый кабель - Изменчивый
appliedenergistics2:item.ItemMultiPart,4355,60,false,МЭ плотный кабель - Белый
appliedenergistics2:item.ItemMultiPart,4355,61,false,МЭ плотный кабель - Оранжевый
appliedenergistics2:item.ItemMultiPart,4355,62,false,МЭ плотный кабель - Сиреневый
appliedenergistics2:item.ItemMultiPart,4355,63,false,МЭ плотный кабель - Светло-синий
appliedenergistics2:item.ItemMultiPart,4355,64,false,МЭ плотный кабель - Жёлтый
appliedenergistics2:item.ItemMultiPart,4355,65,false,МЭ плотный кабель - Лаймовый
appliedenergistics2:item.ItemMultiPart,4355,66,false,МЭ плотный кабель - Розовый
appliedenergistics2:item.ItemMultiPart,4355,67,false,МЭ плотный кабель - Серый
appliedenergistics2:item.ItemMultiPart,4355,68,false,МЭ плотный кабель - Светло-серый
appliedenergistics2:item.ItemMultiPart,4355,69,false,МЭ плотный кабель - Бирюзовый
appliedenergistics2:item.ItemMultiPart,4355,70,false,МЭ плотный кабель - Фиолетовый
appliedenergistics2:item.ItemMultiPart,4355,71,false,МЭ плотный кабель - Синий
appliedenergistics2:item.ItemMultiPart,4355,72,false,МЭ плотный кабель - Коричневый
appliedenergistics2:item.ItemMultiPart,4355,73,false,МЭ плотный кабель - Зелёный
appliedenergistics2:item.ItemMultiPart,4355,74,false,МЭ плотный кабель - Красный
appliedenergistics2:item.ItemMultiPart,4355,75,false,МЭ плотный кабель - Чёрный
appliedenergistics2:item.ItemMultiPart,4355,76,false,МЭ плотный кабель - Изменчивый
appliedenergistics2:item.ItemMultiPart,4355,520,false,МЭ покрытый плотный кабель - Белый
appliedenergistics2:item.ItemMultiPart,4355,521,false,МЭ покрытый плотный кабель - Оранжевый
appliedenergistics2:item.ItemMultiPart,4355,522,false,МЭ покрытый плотный кабель - Сиреневый
appliedenergistics2:item.ItemMultiPart,4355,523,false,МЭ покрытый плотный кабель - Светло-синий
appliedenergistics2:item.ItemMultiPart,4355,524,false,МЭ покрытый плотный кабель - Жёлтый
appliedenergistics2:item.ItemMultiPart,4355,525,false,МЭ покрытый плотный кабель - Лаймовый
appliedenergistics2:item.ItemMultiPart,4355,526,false,МЭ покрытый плотный кабель - Розовый
appliedenergistics2:item.ItemMultiPart,4355,527,false,МЭ покрытый плотный кабель - Серый
appliedenergistics2:item.ItemMultiPart,4355,528,false,МЭ покрытый плотный кабель - Светло-серый
appliedenergistics2:item.ItemMultiPart,4355,529,false,МЭ покрытый плотный кабель - Бирюзовый
appliedenergistics2:item.ItemMultiPart,4355,530,false,МЭ покрытый плотный кабель - Фиолетовый
appliedenergistics2:item.ItemMultiPart,4355,531,false,МЭ покрытый плотный кабель - Синий
appliedenergistics2:item.ItemMultiPart,4355,532,false,МЭ покрытый плотный кабель - Коричневый
appliedenergistics2:item.ItemMultiPart,4355,533,false,МЭ покрытый плотный кабель - Зелёный
appliedenergistics2:item.ItemMultiPart,4355,534,false,МЭ покрытый плотный кабель - Красный
appliedenergistics2:item.ItemMultiPart,4355,535,false,МЭ покрытый плотный кабель - Чёрный
appliedenergistics2:item.ItemMultiPart,4355,536,false,МЭ покрытый плотный кабель - Изменчивый
appliedenergistics2:item.ItemMultiPart,4355,0,false,МЭ стеклянный кабель - Белый
appliedenergistics2:item.ItemMultiPart,4355,1,false,МЭ стеклянный кабель - Оранжевый
appliedenergistics2:item.ItemMultiPart,4355,2,false,МЭ стеклянный кабель - Сиреневый
appliedenergistics2:item.ItemMultiPart,4355,3,false,МЭ стеклянный кабель - Светло-синий
appliedenergistics2:item.ItemMultiPart,4355,4,false,МЭ стеклянный кабель - Жёлтый
appliedenergistics2:item.ItemMultiPart,4355,5,false,МЭ стеклянный кабель - Лаймовый
appliedenergistics2:item.ItemMultiPart,4355,6,false,МЭ стеклянный кабель - Розовый
appliedenergistics2:item.ItemMultiPart,4355,7,false,МЭ стеклянный кабель - Серый
appliedenergistics2:item.ItemMultiPart,4355,8,false,МЭ стеклянный кабель - Светло-серый
appliedenergistics2:item.ItemMultiPart,4355,9,false,МЭ стеклянный кабель - Бирюзовый
appliedenergistics2:item.ItemMultiPart,4355,10,false,МЭ стеклянный кабель - Фиолетовый
appliedenergistics2:item.ItemMultiPart,4355,11,false,МЭ стеклянный кабель - Синий
appliedenergistics2:item.ItemMultiPart,4355,12,false,МЭ стеклянный кабель - Коричневый
appliedenergistics2:item.ItemMultiPart,4355,13,false,МЭ стеклянный кабель - Зелёный
appliedenergistics2:item.ItemMultiPart,4355,14,false,МЭ стеклянный кабель - Красный
appliedenergistics2:item.ItemMultiPart,4355,15,false,МЭ стеклянный кабель - Чёрный
appliedenergistics2:item.ItemMultiPart,4355,16,false,МЭ стеклянный кабель - Изменчивый
appliedenergistics2:item.ItemMultiPart,4355,40,false,МЭ умный кабель - Белый
appliedenergistics2:item.ItemMultiPart,4355,41,false,МЭ умный кабель - Оранжевый
appliedenergistics2:item.ItemMultiPart,4355,42,false,МЭ умный кабель - Сиреневый
appliedenergistics2:item.ItemMultiPart,4355,43,false,МЭ умный кабель - Светло-синий
appliedenergistics2:item.ItemMultiPart,4355,44,false,МЭ умный кабель - Жёлтый
appliedenergistics2:item.ItemMultiPart,4355,45,false,МЭ умный кабель - Лаймовый
appliedenergistics2:item.ItemMultiPart,4355,46,false,МЭ умный кабель - Розовый
appliedenergistics2:item.ItemMultiPart,4355,47,false,МЭ умный кабель - Серый
appliedenergistics2:item.ItemMultiPart,4355,48,false,МЭ умный кабель - Светло-серый
appliedenergistics2:item.ItemMultiPart,4355,49,false,МЭ умный кабель - Бирюзовый
appliedenergistics2:item.ItemMultiPart,4355,50,false,МЭ умный кабель - Фиолетовый
appliedenergistics2:item.ItemMultiPart,4355,51,false,МЭ умный кабель - Синий
appliedenergistics2:item.ItemMultiPart,4355,52,false,МЭ умный кабель - Коричневый
appliedenergistics2:item.ItemMultiPart,4355,53,false,МЭ умный кабель - Зелёный
appliedenergistics2:item.ItemMultiPart,4355,54,false,МЭ умный кабель - Красный
appliedenergistics2:item.ItemMultiPart,4355,55,false,МЭ умный кабель - Чёрный
appliedenergistics2:item.ItemMultiPart,4355,56,false,МЭ умный кабель - Изменчивый
appliedenergistics2:item.ItemMultiPart,4355,420,false,МЭ монитор преобразования
appliedenergistics2:item.ItemMultiPart,4355,360,false,МЭ терминал создания
appliedenergistics2:item.ItemMultiPart,4355,200,false,Тёмная осветительная панель
appliedenergistics2:item.ItemMultiPart,4355,260,false,МЭ шина экспорта
appliedenergistics2:item.ItemMultiPart,4355,320,false,МЭ плоскость формирования
appliedenergistics2:item.ItemMultiPart,4355,301,false,МЭ идентифицирующая плоскость истребления
appliedenergistics2:item.ItemMultiPart,4355,240,false,МЭ шина импорта
appliedenergistics2:item.ItemMultiPart,4355,440,false,МЭ интерфейс
appliedenergistics2:item.ItemMultiPart,4355,480,false,МЭ терминал интерфейсов
appliedenergistics2:item.ItemMultiPart,4355,100,false,МЭ инвертированная шина переключения
appliedenergistics2:item.ItemMultiPart,4355,280,false,МЭ излучатель уровня
appliedenergistics2:item.ItemMultiPart,4355,160,false,Яркая осветительная панель
appliedenergistics2:item.ItemMultiPart,4355,465,false,Туннель точка-точка - EU
appliedenergistics2:item.ItemMultiPart,4355,471,false,Туннель точка-точка - МЭ Интерфейс
appliedenergistics2:item.ItemMultiPart,4355,462,false,Туннель точка-точка - Предмет
appliedenergistics2:item.ItemMultiPart,4355,467,false,Туннель точка-точка - Свет
appliedenergistics2:item.ItemMultiPart,4355,463,false,Туннель точка-точка - Жидкость
appliedenergistics2:item.ItemMultiPart,4355,460,false,Туннель точка-точка - МЭ
appliedenergistics2:item.ItemMultiPart,4355,466,false,Туннель точка-точка - RF
appliedenergistics2:item.ItemMultiPart,4355,461,false,Туннель точка-точка - Красный камень
appliedenergistics2:item.ItemMultiPart,4355,472,false,Туннель точка-точка - Звук
appliedenergistics2:item.ItemMultiPart,4355,340,false,МЭ терминал шаблонов
appliedenergistics2:item.ItemMultiPart,4355,500,false,МЭ Терминал шаблона производства
appliedenergistics2:item.ItemMultiPart,4355,140,false,Кварцевое волокно
appliedenergistics2:item.ItemMultiPart,4355,180,false,Осветительная панель
appliedenergistics2:item.ItemMultiPart,4355,220,false,МЭ шина хранения
appliedenergistics2:item.ItemMultiPart,4355,400,false,МЭ монитор хранения
appliedenergistics2:item.ItemMultiPart,4355,380,false,МЭ терминал
appliedenergistics2:item.ItemMultiPart,4355,80,false,МЭ шина переключения
betterquesting:extra_life,7718,0,false,Дополнительная жизнь
betterquesting:extra_life,7718,1,false,Пол-сердца
betterquesting:extra_life,7718,2,false,Четверть сердца
botania_energistics:p2dManaConverter,1024,0,false,Unnamed
botania_energistics:p2dManaSparkConverter,1025,0,false,Приёмщик маны
botania_energistics:d2pManaConverter,1026,0,false,Unnamed
botania_energistics:d2pManaSparkConverter,1027,0,false,Поставщик маны
botania_energistics:block_mana_upgrades_combiner,1028,0,false,Модульный обьеденитель
botania_energistics:block_auto_mana_pool,1029,0,false,АЕ Мана бассейн
botania_energistics:block_auto_mana_pool_second_tier,1030,0,false,Улучшенный АЕ Мана бассейн
botania_energistics:block_auto_mana_pool_third_tier,1031,0,false,Гибридный АЕ Мана бассейн
botania_energistics:block_auto_mana_pool_forth_tier,1032,0,false,Совершенный АЕ Мана бассейн
botania_energistics:block_auto_elf_portal,1033,0,false,АЕ Портал в Альфхейм
botania_energistics:block_auto_elf_portal_second_tier,1034,0,false,Улучшенный АЕ Портал в Альфхейм
botania_energistics:block_auto_elf_portal_third_tier,1035,0,false,Гибридный АЕ Портал в Альфхейм
botania_energistics:block_auto_elf_portal_forth_tier,1036,0,false,Совершенный АЕ Портал в Альфхейм
botania_energistics:block_auto_terra_plate,1037,0,false,АЕ Терра создатель
botania_energistics:block_auto_terra_plate_second_tier,1038,0,false,Улучшенный АЕ Терра создатель
botania_energistics:block_auto_terra_plate_third_tier,1039,0,false,Гибридный АЕ Терра создатель
botania_energistics:block_auto_terra_plate_forth_tier,1040,0,false,Совершенный АЕ Терра создатель
botania_energistics:block_auto_rune_altar,1041,0,false,АЕ Рунический алтарь
botania_energistics:block_auto_rune_altar_second_tier,1042,0,false,Улучшенный АЕ Рунический алтарь
botania_energistics:block_auto_rune_altar_third_tier,1043,0,false,Гибридный АЕ Рунический алтарь
botania_energistics:block_auto_rune_altar_forth_tier,1044,0,false,Совершенный АЕ Рунический алтарь
botania_energistics:block_auto_petal_apothecary,1045,0,false,АЕ Лепестковый аптекарь
botania_energistics:block_auto_petal_apothecary_second_tier,1046,0,false,Улучшенный АЕ Лепестковый аптекарь
botania_energistics:block_auto_petal_apothecary_third_tier,1047,0,false,Гибридный АЕ Лепестковый аптекарь
botania_energistics:block_auto_petal_apothecary_forth_tier,1048,0,false,Совершенный АЕ Лепестковый аптекарь
botania_energistics:block_mana_charger,1049,0,false,АЕ Мана зарядник
botania_energistics:block_mana_charger_second_tier,1050,0,false,Улучшенный АЕ Мана зарядник
botania_energistics:block_mana_charger_third_tier,1051,0,false,Гибридный АЕ Мана зарядник
botania_energistics:block_mana_charger_forth_tier,1052,0,false,Совершенный АЕ Мана зарядник
botania_energistics:block_auto_pure_daisy,1053,0,false,АЕ Чистая маргаритка
botania_energistics:block_auto_pure_daisy_second_tier,1054,0,false,Улучшенный АЕ Чистая маргаритка
botania_energistics:block_auto_pure_daisy_third_tier,1055,0,false,Гибридный АЕ Чистая маргаритка
botania_energistics:block_auto_pure_daisy_forth_tier,1056,0,false,Совершенный АЕ Чистая маргаритка
botania_energistics:block_auto_terra_plate_fifth_tier,3172,0,false,Абсолютный АЕ Терра создатель
botania_energistics:block_auto_mana_pool_fifth_tier,3190,0,false,Абсолютный АЕ Мана бассейн
botania_energistics:block_auto_petal_apothecary_fifth_tier,3191,0,false,Абсолютный АЕ Лепестковый аптекарь
botania_energistics:block_auto_elf_portal_fifth_tier,3204,0,false,Абсолютный АЕ Портал в Альфхейм
botania_energistics:block_auto_pure_daisy_fifth_tier,3205,0,false,Абсолютный АЕ Чистая маргаритка
botania_energistics:block_auto_rune_altar_fifth_tier,3212,0,false,Абсолютный АЕ Рунический алтарь
botania_energistics:block_mana_charger_fifth_tier,3216,0,false,Абсолютный АЕ Мана зарядник
botania_energistics:ItemManaDrop,5138,0,false,Капля маны
botania_energistics:ItemManaCell,5139,0,false,1 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,0,true,1 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,1,false,4 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,1,true,4 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,2,false,16 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,2,true,16 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,3,false,64 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,3,true,64 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,4,false,256 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,4,true,256 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,5,false,1024 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,5,true,1024 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,6,false,4096 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,6,true,4096 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,7,false,16384 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,7,true,16384 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,8,false,65536 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,8,true,65536 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,9,false,262144 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,9,true,262144 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,10,false,1048576 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCell,5139,10,true,1048576 КБ МЭ ячейка хранения маны
botania_energistics:ItemManaCreativeCell,5140,0,false,Творческая МЭ ячейка маны
botania_energistics:ItemManaStorageComponent,5141,0,false,Компонент хранения маны 1 КБ
botania_energistics:ItemManaStorageComponent,5141,1,false,Компонент хранения маны 4 КБ
botania_energistics:ItemManaStorageComponent,5141,2,false,Компонент хранения маны 16 КБ
botania_energistics:ItemManaStorageComponent,5141,3,false,Компонент хранения маны 64 КБ
botania_energistics:ItemManaStorageComponent,5141,4,false,Компонент хранения маны 256 КБ
botania_energistics:ItemManaStorageComponent,5141,5,false,Компонент хранения маны 1024 КБ
botania_energistics:ItemManaStorageComponent,5141,6,false,Компонент хранения маны 4096 КБ
botania_energistics:ItemManaStorageComponent,5141,7,false,Компонент хранения маны 16384 КБ
botania_energistics:ItemManaStorageComponent,5141,8,false,Компонент хранения маны 65536 КБ
botania_energistics:ItemManaStorageComponent,5141,9,false,Компонент хранения маны 262144 КБ
botania_energistics:ItemManaStorageComponent,5141,10,false,Компонент хранения маны 1048576 КБ
botania_energistics:empty,5143,0,false,Универсальный пустой шаблон маны
botania_energistics:encoded_mana_pool_pattern,5144,0,false,Кодированный шаблон Мана бассейна
botania_energistics:encoded_elven_trade_pattern,5145,0,false,Кодированный шаблон Портала в Альфхейм
botania_energistics:encoded_rune_altar_pattern,5146,0,false,Кодированный шаблон Рунического алтаря
botania_energistics:encoded_terra_plate_pattern,5147,0,false,Кодированный шаблон Терра создателя
botania_energistics:encoded_petal_apothecary_pattern,5148,0,false,Кодированный шаблон Лепесткового аптекаря
botania_energistics:encoded_pure_daisy_pattern,5149,0,false,Кодированный шаблон Чистой маргаритки
botania_energistics:multi_part,5150,0,false,МЭ Терминал маны
botania_energistics:item_mana_speed_upgrade_component,5151,0,false,Модульный компонент ускорения. Уровень: 1
botania_energistics:item_mana_speed_upgrade_component,5151,1,false,Модульный компонент ускорения. Уровень: 2
botania_energistics:item_mana_speed_upgrade_component,5151,2,false,Модульный компонент ускорения. Уровень: 3
botania_energistics:item_mana_speed_upgrade_component,5151,3,false,Модульный компонент ускорения. Уровень: 4
botania_energistics:item_mana_speed_upgrade_component,5151,4,false,Модульный компонент ускорения. Уровень: 5
botania_energistics:item_mana_speed_upgrade_component,5151,5,false,Модульный компонент ускорения. Уровень: 6
botania_energistics:item_mana_speed_upgrade_component,5151,6,false,Модульный компонент ускорения. Уровень: 7
botania_energistics:item_mana_speed_upgrade_component,5151,7,false,Модульный компонент ускорения. Уровень: 8
botania_energistics:item_mana_speed_upgrade_component,5151,8,false,Модульный компонент ускорения. Уровень: 9
botania_energistics:item_mana_speed_upgrade_component,5151,9,false,Модульный компонент ускорения. Уровень: 10
botania_energistics:item_mana_speed_upgrade_component,5151,10,false,Модульный компонент ускорения. Уровень: 11
botania_energistics:item_mana_speed_upgrade_component,5151,11,false,Модульный компонент ускорения. Уровень: 12
botania_energistics:item_mana_speed_upgrade_component,5151,12,false,Модульный компонент ускорения. Уровень: 13
botania_energistics:item_mana_speed_upgrade_component,5151,13,false,Модульный компонент ускорения. Уровень: 14
botania_energistics:item_mana_speed_upgrade_component,5151,14,false,Модульный компонент ускорения. Уровень: 15
botania_energistics:item_mana_speed_upgrade_component,5151,15,false,Модульный компонент ускорения. Уровень: 16
botania_energistics:item_mana_speed_upgrade_component,5151,16,false,Модульный компонент ускорения. Уровень: 17
botania_energistics:item_mana_speed_upgrade_component,5151,17,false,Модульный компонент ускорения. Уровень: 18
botania_energistics:item_mana_speed_upgrade_component,5151,18,false,Модульный компонент ускорения. Уровень: 19
botania_energistics:item_mana_thread_upgrade_component,5152,0,false,Модульный компонент потока. Уровень: 1
botania_energistics:item_mana_thread_upgrade_component,5152,1,false,Модульный компонент потока. Уровень: 2
botania_energistics:item_mana_thread_upgrade_component,5152,2,false,Модульный компонент потока. Уровень: 3
botania_energistics:item_mana_thread_upgrade_component,5152,3,false,Модульный компонент потока. Уровень: 4
botania_energistics:item_mana_thread_upgrade_component,5152,4,false,Модульный компонент потока. Уровень: 5
botania_energistics:item_mana_thread_upgrade_component,5152,5,false,Модульный компонент потока. Уровень: 6
botania_energistics:item_mana_thread_upgrade_component,5152,6,false,Модульный компонент потока. Уровень: 7
botania_energistics:item_mana_thread_upgrade_component,5152,7,false,Модульный компонент потока. Уровень: 8
botania_energistics:item_mana_thread_upgrade_component,5152,8,false,Модульный компонент потока. Уровень: 9
botania_energistics:item_mana_thread_upgrade_component,5152,9,false,Модульный компонент потока. Уровень: 10
botania_energistics:item_mana_thread_upgrade_component,5152,10,false,Модульный компонент потока. Уровень: 11
botania_energistics:item_mana_thread_upgrade_component,5152,11,false,Модульный компонент потока. Уровень: 12
botania_energistics:item_mana_thread_upgrade_component,5152,12,false,Модульный компонент потока. Уровень: 13
botania_energistics:item_mana_thread_upgrade_component,5152,13,false,Модульный компонент потока. Уровень: 14
botania_energistics:item_mana_thread_upgrade_component,5152,14,false,Модульный компонент потока. Уровень: 15
botania_energistics:item_mana_thread_upgrade_component,5152,15,false,Модульный компонент потока. Уровень: 16
botania_energistics:item_mana_thread_upgrade_component,5152,16,false,Модульный компонент потока. Уровень: 17
botania_energistics:item_mana_thread_upgrade_component,5152,17,false,Модульный компонент потока. Уровень: 18
botania_energistics:item_mana_thread_upgrade_component,5152,18,false,Модульный компонент потока. Уровень: 19
botania_energistics:item_mana_pool_upgrade_component,5153,0,false,Модульный компонент алхимического катализатора
botania_energistics:item_mana_pool_upgrade_component,5153,1,false,Модульный компонент колдовского катализатора
botania_energistics:item_mana_upgrade,5154,0,false,Модуль мана улучшений
botania_energistics:item_mana_upgrade,5154,1,false,Продвинутый модуль мана улучшений
botania_energistics:item_mana_upgrade,5154,2,false,Совершенный модуль мана улучшений
bq_standard:loot_chest,8100,0,false,Сундук с добычей
bq_standard:loot_chest,8100,1,false,Сундук с добычей
bq_standard:loot_chest,8100,2,false,Сундук с добычей
bq_standard:loot_chest,8100,3,false,Сундук с добычей
bq_standard:loot_chest,8100,4,false,Сундук с добычей
bq_standard:loot_chest,8100,5,false,Сундук с добычей
bq_standard:loot_chest,8100,6,false,Сундук с добычей
bq_standard:loot_chest,8100,7,false,Сундук с добычей
bq_standard:loot_chest,8100,8,false,Сундук с добычей
bq_standard:loot_chest,8100,9,false,Сундук с добычей
bq_standard:loot_chest,8100,10,false,Сундук с добычей
bq_standard:loot_chest,8100,11,false,Сундук с добычей
bq_standard:loot_chest,8100,12,false,Сундук с добычей
bq_standard:loot_chest,8100,13,false,Сундук с добычей
bq_standard:loot_chest,8100,14,false,Сундук с добычей
bq_standard:loot_chest,8100,15,false,Сундук с добычей
cbx_kitstart:kitpickaxe,5938,0,false,Кирка новичка
cbx_kitstart:kitaxe,5939,0,false,Топор новичка
cbx_kitstart:kithoe,5940,0,false,Мотыга новичка
cbx_kitstart:kitshovel,5941,0,false,Лопата новичка
cbx_kitstart:kitsword,5942,0,false,Меч новичка
cbx_kitstart:kitarmorhelmet,5943,0,false,Шлем новичка
cbx_kitstart:kitarmorchest,5944,0,false,Нагрудник новичка
cbx_kitstart:kitarmorleggings,5945,0,false,Поножи новичка
cbx_kitstart:kitarmorboots,5946,0,false,Ботинки новичка
chisel:aluminumblock,1114,0,false,Алюминиевый блок
chisel:aluminumblock,1114,1,false,Алюминиевый блок
chisel:aluminumblock,1114,2,false,Алюминиевый блок
chisel:aluminumblock,1114,3,false,Алюминиевый блок
chisel:aluminumblock,1114,4,false,Алюминиевый блок
chisel:aluminumblock,1114,5,false,Алюминиевый блок
chisel:aluminum_stairs.0,1115,0,false,Алюминиевые лестницы
chisel:aluminum_stairs.0,1115,8,false,Алюминиевые лестницы
chisel:aluminum_stairs.1,1116,0,false,Алюминиевые лестницы
chisel:aluminum_stairs.1,1116,8,false,Алюминиевые лестницы
chisel:aluminum_stairs.2,1117,0,false,Алюминиевые лестницы
chisel:aluminum_stairs.2,1117,8,false,Алюминиевые лестницы
chisel:andesite,1119,0,false,Андезит
chisel:andesite,1119,1,false,Андезит
chisel:andesite,1119,2,false,Андезит
chisel:andesite,1119,3,false,Андезит
chisel:andesite,1119,4,false,Андезит
chisel:andesite,1119,5,false,Андезит
chisel:andesite,1119,6,false,Андезит
chisel:antiBlock,1120,0,false,Анти-блок
chisel:antiBlock,1120,1,false,Анти-блок
chisel:antiBlock,1120,2,false,Анти-блок
chisel:antiBlock,1120,3,false,Анти-блок
chisel:antiBlock,1120,4,false,Анти-блок
chisel:antiBlock,1120,5,false,Анти-блок
chisel:antiBlock,1120,6,false,Анти-блок
chisel:antiBlock,1120,7,false,Анти-блок
chisel:antiBlock,1120,8,false,Анти-блок
chisel:antiBlock,1120,9,false,Анти-блок
chisel:antiBlock,1120,10,false,Анти-блок
chisel:antiBlock,1120,11,false,Анти-блок
chisel:antiBlock,1120,12,false,Анти-блок
chisel:antiBlock,1120,13,false,Анти-блок
chisel:antiBlock,1120,14,false,Анти-блок
chisel:antiBlock,1120,15,false,Анти-блок
chisel:arcane,1121,0,false,Магический каменный блок
chisel:arcane,1121,1,false,Магический каменный блок
chisel:arcane,1121,2,false,Магический каменный блок
chisel:arcane,1121,3,false,Магический каменный блок
chisel:arcane,1121,4,false,Магический каменный блок
chisel:arcane,1121,5,false,Магический каменный блок
chisel:arcane,1121,6,false,Магический каменный блок
chisel:arcane,1121,7,false,Магический каменный блок
chisel:arcane,1121,8,false,Магический каменный блок
chisel:arcane,1121,9,false,Магический каменный блок
chisel:arcane,1121,10,false,Магический каменный блок
chisel:arcane,1121,11,false,Магический каменный блок
chisel:autoChisel,1122,0,false,Автоматическая стамеска
chisel:beacon,1123,0,false,Маяк
chisel:beacon,1123,1,false,Маяк
chisel:beacon,1123,2,false,Маяк
chisel:beacon,1123,3,false,Маяк
chisel:beacon,1123,4,false,Маяк
chisel:beacon,1123,5,false,Маяк
chisel:beacon,1123,6,false,Маяк
chisel:beacon,1123,7,false,Маяк
chisel:beacon,1123,8,false,Маяк
chisel:beacon,1123,9,false,Маяк
chisel:beacon,1123,10,false,Маяк
chisel:beacon,1123,11,false,Маяк
chisel:beacon,1123,12,false,Маяк
chisel:beacon,1123,13,false,Маяк
chisel:beacon,1123,14,false,Маяк
chisel:beacon,1123,15,false,Маяк
chisel:bookshelf,1124,1,false,Книжный шкаф
chisel:bookshelf,1124,2,false,Книжный шкаф
chisel:bookshelf,1124,3,false,Книжный шкаф
chisel:bookshelf,1124,4,false,Книжный шкаф
chisel:bookshelf,1124,5,false,Книжный шкаф
chisel:bookshelf,1124,6,false,Книжный шкаф
chisel:bookshelf,1124,7,false,Книжный шкаф
chisel:bookshelf,1124,8,false,Книжный шкаф
chisel:brickCustom,1125,1,false,Блок кирпича
chisel:brickCustom,1125,2,false,Блок кирпича
chisel:brickCustom,1125,3,false,Блок кирпича
chisel:brickCustom,1125,5,false,Блок кирпича
chisel:brickCustom,1125,6,false,Блок кирпича
chisel:bronzeblock,1126,0,false,Бронзовый блок
chisel:bronzeblock,1126,1,false,Бронзовый блок
chisel:bronzeblock,1126,2,false,Бронзовый блок
chisel:bronzeblock,1126,3,false,Бронзовый блок
